Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
50,1,1,3,2,1,1,6,1,1,1837,665,0.844,4752,0.66,0.362
40,2,2,2,3,4,1,6,4,2,2978,0,0.49,3879,0.583,0
62,2,1,4,2,1,1,5,1,1,18457,2248,0.578,3603,0.643,0.122
62,2,0,1,2,3,1,5,3,2,29100,1228,0.722,5041,0.805,0.042
62,1,0,1,2,1,1,5,2,2,2616,801,0.719,4655,0.511,0.306
46,1,3,4,1,2,1,3,3,3,10600,0,0.777,4697,0.523,0
42,2,2,2,1,5,1,3,2,4,34516,1067,0.487,4281,0.636,0.031
48,1,2,4,1,1,1,4,3,1,1438.3,0,0.743,4913,0.822,0
56,2,1,4,2,3,1,3,6,0,11751,0,3.397,1539,3.25,0
65,1,0,1,2,3,1,3,3,4,2025,1701,0.628,4056,0.578,0.84
50,1,4,1,2,1,1,1,2,3,3699,913,0.866,7297,0.69,0.247
41,1,1,2,2,1,1,4,2,0,8054,1023,0.75,3374,0.875,0.127
57,2,2,3,2,2,1,5,3,4,12291,2289,0.685,1683,0.471,0.186
43,2,3,4,1,3,1,6,3,1,4726,1161,0.698,4683,0.896,0.246
45,1,3,2,2,2,1,3,2,4,4034,1867,0.656,3718,0.756,0.463
32,2,3,1,1,4,1,1,1,1,3223,1413,1.009,13648,0.635,0.438
49,1,2,5,2,1,1,3,1,3,3414,1473,0.597,1803,1.13,0.431
26,2,0,1,3,2,1,6,1,3,21084,2517,0.763,2309,0.543,0.119
48,1,4,1,1,1,2,2,2,3,10973,1466,0.802,4892,0.593,0.134
43,2,3,1,1,3,1,5,3,2,2355,1090,0.751,1441,0.812,0.463
42,1,1,6,1,2,1,4,3,2,2985,2355,0.602,1065,0.588,0.789
41,1,4,4,3,2,1,3,1,1,1438.3,0,0.841,4539,0.765,0
52,2,3,1,1,5,1,1,2,3,3841,2517,0.841,2680,0.545,0.655
51,2,3,3,2,3,1,5,2,2,21328,0,0.783,3825,0.949,0
49,1,2,3,1,2,1,6,1,3,3017,0,0.702,4389,0.636,0
56,1,1,3,1,2,1,2,2,2,2604,1395,0.528,4498,0.7,0.536
42,2,4,1,2,3,1,4,2,2,32535,0,0.792,4374,0.795,0
43,1,2,3,1,1,1,1,3,2,2248,1853,0.666,7739,0.906,0.824
37,2,4,1,1,3,1,4,1,2,10021,1203,0.93,1463,1,0.12
46,1,2,3,1,2,1,6,3,1,1963,1112,0.761,4821,0.763,0.566
40,2,3,1,3,5,1,3,2,1,34516,0,0.643,3734,0.86,0
56,2,3,3,2,2,1,6,3,4,2910,709,0.538,1192,0.588,0.244
47,1,5,2,2,1,1,2,3,2,1636,0,0.694,2235,0.591,0
47,2,2,2,2,2,1,2,3,2,1536,0,0.913,4643,0.745,0
39,2,4,1,1,3,1,1,3,3,3929,542,0.811,7773,0.73,0.138
37,1,3,2,2,2,1,3,1,4,18570,1524,1.385,3999,0.846,0.082
38,1,3,2,2,1,1,2,3,0,2920,2426,0.983,2750,0.367,0.831
31,2,0,1,2,2,1,3,1,4,12050,1732,0.804,2015,0.704,0.144
41,2,4,1,1,3,2,3,2,3,34516,825,0.616,2022,0.733,0.024
48,2,3,3,2,2,1,6,3,2,3786,0,0.715,3403,0.489,0
38,2,3,5,1,4,1,4,3,2,2584,0,0.593,1843,0.647,0
51,2,2,5,2,5,1,4,2,2,22294,0,0.647,3444,0.614,0
48,1,4,1,2,1,4,5,3,4,15987,0,0.827,7681,0.69,0
39,2,4,1,1,5,1,3,2,3,26548,1829,0.685,3450,1.024,0.069
58,2,3,2,1,4,1,5,3,2,8184,1205,0.965,2140,0.69,0.147
44,1,3,3,1,2,1,6,1,3,19897,2232,0.672,3979,0.5,0.112
59,2,1,1,1,4,1,4,3,2,14257,1113,0.406,1809,0.278,0.078
52,2,2,4,1,5,1,3,3,2,27347,719,0.695,4040,0.674,0.026
44,2,3,2,2,2,1,5,3,1,8997,708,0.586,4558,0.676,0.079
30,1,0,3,1,1,1,5,1,4,2898,0,1.154,2632,0.778,0
49,1,1,3,1,1,1,5,1,3,2636,1840,0.844,4056,0.811,0.698
46,2,3,1,1,4,1,6,3,3,18821,774,0.586,4402,0.562,0.041
43,1,4,3,1,1,1,6,2,3,1679,951,0.706,2492,0.593,0.566
53,1,4,1,1,1,1,6,3,3,4430,1579,0.836,4833,0.673,0.356
48,1,2,3,1,1,1,4,4,2,2835,1860,0.571,4569,0.884,0.656
48,2,4,2,1,4,1,6,3,3,16575,0,0.76,3982,0.878,0
60,1,0,1,1,2,1,4,2,1,3361,2473,0.895,4589,1.029,0.736
52,2,3,3,1,3,1,4,1,3,21877,1073,0.908,3283,1,0.049
47,1,2,4,2,1,1,4,3,3,1789,1088,0.683,4191,0.525,0.608
43,1,4,1,2,1,1,5,1,3,2419,0,0.762,3888,0.853,0
38,2,3,2,1,2,1,6,6,2,8603,1046,0.826,1758,0.739,0.122
42,1,3,3,1,1,1,2,3,3,2515,1453,0.649,4025,0.805,0.578
50,2,1,2,1,3,1,1,2,2,26840,769,0.609,7969,0.661,0.029
48,1,3,2,2,1,1,4,2,1,2944,753,0.707,3457,0.848,0.256
34,2,2,2,1,3,1,6,2,0,1439,0,0.89,2932,0.913,0
52,2,2,3,1,1,1,3,3,3,2846,1606,0.697,5092,0.792,0.564
35,2,1,5,1,3,1,3,3,4,25516,1363,1.172,2317,0.727,0.053
49,2,1,2,2,4,1,6,2,2,3170,1428,0.876,4097,0.565,0.45
58,2,1,2,1,4,1,5,2,5,1438.3,0,0.425,1539,0.6,0
45,2,2,2,1,3,1,5,5,2,12518,1539,0.645,1165,0.833,0.123
49,1,3,2,1,1,1,3,3,0,1638,1038,0.718,4150,0.591,0.634
50,2,1,2,1,3,1,3,3,2,5384,1396,0.756,4338,0.829,0.259
57,1,4,3,1,1,1,3,1,2,2159,1004,0.603,1353,0.111,0.465
55,2,3,1,1,3,1,4,3,4,2801,2403,0.884,1526,1,0.858
57,1,3,2,2,1,1,4,3,3,2347,1900,0.845,2447,0.621,0.81
42,1,4,3,1,2,1,6,2,3,5557,2246,0.518,2299,0.444,0.404
46,1,4,2,1,2,1,6,2,0,3645,1179,0.559,4680,0.933,0.323
47,2,3,5,2,4,1,5,3,3,5062,1996,0.591,1314,0.429,0.394
45,2,4,1,2,4,2,2,3,4,28564,2517,0.711,14875,0.783,0.088
48,2,4,4,2,3,1,6,1,3,5033,0,0.597,4054,0.822,0
43,1,3,3,1,1,1,6,3,3,1897,0,0.645,2866,0.469,0
43,2,2,3,1,3,1,2,2,2,16667,1463,0.803,15301,0.797,0.088
51,1,4,1,1,2,1,2,3,5,3853,696,0.882,2443,0.583,0.181
46,1,2,3,1,1,1,2,3,2,4065,2517,0.957,2899,0.821,0.619
50,1,1,3,1,2,1,6,2,2,2661,1575,0.735,4615,0.708,0.592
40,1,4,3,3,1,1,2,3,3,4423,2517,0.84,8935,0.933,0.569
47,1,1,2,1,1,1,6,3,2,3654,0,0.63,1998,0.467,0
33,2,4,2,2,2,1,4,1,1,8650,1929,0.777,2878,1.032,0.223
47,2,4,4,2,4,1,5,2,3,15594,0,0.631,4745,0.786,0
41,2,3,3,1,5,1,1,2,3,34516,0,0.377,5603,0.244,0
38,2,3,1,2,2,1,3,1,3,5362,1110,0.651,3548,0.5,0.207
42,2,4,3,3,4,1,4,1,2,5504,0,0.62,1364,0.684,0
38,2,3,1,1,4,1,6,3,3,5323,2301,0.68,1783,0.65,0.432
42,1,3,2,1,3,1,1,3,1,2798,1049,0.89,5758,0.706,0.375
56,1,1,2,1,2,1,2,1,3,8331,0,0.705,14324,0.689,0
45,1,3,1,1,1,1,2,1,3,4010,2517,0.71,14354,0.629,0.628
57,1,3,3,1,1,1,5,3,3,2515,1922,1.181,2231,0.611,0.764
36,1,3,2,1,1,1,6,1,4,4331,1445,1.07,2053,1.75,0.334
35,1,2,6,1,2,1,5,2,3,2655,1527,0.715,1921,0.444,0.575
54,1,1,1,2,1,1,3,5,5,1438.3,0,0.647,1603,0.444,0
52,1,1,2,1,1,1,2,2,2,2253,1981,0.55,4758,0.723,0.879
35,1,2,3,2,1,1,3,2,1,2942,2100,0.694,4548,0.821,0.714
48,2,5,3,2,4,1,6,2,3,22639,1481,0.703,4219,0.477,0.065
37,1,1,1,1,2,1,5,2,2,4394,885,1.04,1377,0.684,0.201
48,1,4,1,1,1,1,3,1,3,3521,672,0.655,3291,0.757,0.191
42,2,1,2,1,2,1,4,2,2,2807,1845,1.027,1346,1,0.657
41,1,4,2,2,1,1,6,2,3,4203,2517,0.771,1489,0.536,0.599
32,1,1,5,1,1,1,5,2,3,2234,1865,0.732,2115,0.439,0.835
39,1,1,2,1,2,1,1,3,2,2751,1158,0.821,4861,0.822,0.421
27,1,0,1,3,2,1,5,1,0,13439,2003,0.936,4715,0.72,0.149
45,2,2,3,1,5,1,6,2,3,3383,1458,0.678,4897,0.562,0.431
45,1,2,3,1,1,1,3,2,3,3682,0,0.797,4015,0.51,0
36,2,1,2,2,2,1,5,1,2,12714,976,0.649,2240,0.395,0.077
53,2,2,2,2,4,1,5,1,2,22558,818,0.987,3855,0.591,0.036
50,1,4,2,1,1,1,5,3,5,2690,1614,0.513,2272,0.541,0.6
37,2,3,2,1,3,1,1,2,2,2273,0,0.828,7899,0.646,0
46,1,3,1,2,1,1,4,2,3,3138,986,1.002,4724,0.806,0.314
29,2,2,1,3,2,2,6,2,3,15578,1383,0.794,2492,0.614,0.089
47,1,4,1,1,1,1,5,3,4,1926,879,0.536,4385,0.614,0.456
63,1,0,1,1,1,1,6,3,4,2107,1351,0.521,1320,0.522,0.641
56,2,4,1,2,1,1,3,2,3,3057,1077,0.934,4449,0.878,0.352
51,1,2,1,2,3,4,2,3,3,34516,531,0.98,5418,0.711,0.015
45,1,4,2,1,2,1,6,1,0,2919,1670,1.041,4194,0.756,0.572
48,1,4,2,2,2,1,2,3,1,23939,1419,0.785,14812,0.804,0.059
57,1,1,1,2,2,1,5,1,0,10953,1945,0.886,1277,0.526,0.178
53,2,3,1,2,3,1,5,2,3,9065,1548,0.872,4030,0.78,0.171
44,2,2,1,2,2,1,5,3,1,5331,1993,0.777,1766,0.625,0.374
41,1,2,2,2,2,1,4,5,3,1561,1169,0.573,4391,0.595,0.749
48,2,4,3,2,2,1,1,3,4,5268,2191,0.622,2138,0.429,0.416
56,1,2,2,1,1,1,1,2,2,2041,1158,0.563,3588,0.432,0.567
62,1,0,6,1,2,1,3,3,2,3377,948,0.461,1407,0.467,0.281
34,1,0,2,1,2,1,5,1,3,3203,2229,1.146,2625,0.625,0.696
42,1,2,3,1,2,1,1,2,2,1622,0,0.709,4633,0.634,0
48,2,2,2,1,5,1,3,3,3,27126,0,0.953,1000,0.786,0
36,2,3,2,2,3,1,5,3,2,1438.3,0,1.041,3204,0.838,0
36,1,3,3,1,2,1,5,3,3,12958,2273,0.608,15681,0.627,0.175
46,1,3,2,2,1,2,1,0,4,13092,1962,0.686,936,0.25,0.15
42,2,3,1,1,4,1,2,2,3,5298,0,0.857,2431,0.542,0
47,1,4,1,2,1,1,4,3,2,1438.3,780,0.66,4422,0.844,0.542
41,2,3,3,1,2,1,3,3,4,11091,0,0.522,1234,0.308,0
48,2,2,1,1,3,1,1,3,3,14774,2517,0.979,8293,0.703,0.17
48,1,4,1,2,2,1,3,2,4,1538,0,0.684,2275,0.483,0
30,1,1,4,2,1,1,4,3,0,3450,2517,0.652,2545,0.778,0.73
46,2,3,1,2,2,1,4,2,3,1438.3,0,0.951,4374,0.775,0
43,2,2,4,2,5,1,6,3,1,14315,1348,0.681,3694,0.718,0.094
48,2,2,6,2,4,1,2,1,1,8086,0,0.792,4775,0.66,0
57,2,4,3,1,5,1,6,6,2,19802,1961,1.125,2244,0.706,0.099
43,1,4,3,1,1,1,2,2,3,2082,1794,0.735,3423,0.92,0.862
46,2,2,1,1,2,1,4,3,1,1610,0,0.689,4958,0.776,0
36,1,0,4,2,1,1,6,3,2,3282,1843,0.625,2614,0.646,0.562
41,2,3,3,2,3,1,1,3,4,4742,2221,0.464,2422,0.464,0.468
51,2,4,1,1,4,2,1,3,3,25653,2059,0.702,8305,0.746,0.08
31,1,0,3,3,3,1,6,3,1,5190,1682,0.888,4900,0.8,0.324
47,1,3,2,2,2,1,1,5,3,14897,0,0.489,2164,0.606,0
57,1,3,2,1,1,1,5,3,2,1462,0,0.602,2299,0.312,0
40,2,4,2,1,4,1,3,2,3,22956,1407,0.709,5554,0.6,0.061
56,1,1,1,2,2,1,3,2,1,6038,0,0.741,1447,0.875,0
42,2,3,3,1,1,2,1,1,1,14630,0,0.752,8217,0.65,0
53,1,4,3,2,1,1,6,2,2,6721,1115,0.79,3718,0.759,0.166
50,1,1,5,1,2,1,6,3,3,1694,479,0.838,2349,0.312,0.283
39,1,1,1,1,1,1,4,2,4,1438.3,949,0.736,4222,0.667,0.66
48,2,4,5,2,3,1,6,2,3,30367,2362,1.708,1671,0.929,0.078
44,1,3,1,2,3,1,3,2,1,4703,1555,0.932,4127,0.648,0.331
52,1,2,1,1,1,1,3,3,3,2548,1683,0.75,2055,0.636,0.661
48,2,3,4,1,1,1,3,1,2,8795,1318,0.563,4681,0.682,0.15
35,1,2,1,2,1,1,6,3,3,2317,1301,0.925,4161,1.219,0.562
34,2,2,1,2,5,1,3,1,4,31313,2152,0.679,2555,0.676,0.069
49,2,4,2,1,3,1,2,3,3,34516,2517,0.71,3990,1.031,0.073
49,1,2,5,1,1,1,4,4,2,1644,0,1.033,4898,0.783,0
50,1,1,2,2,1,1,4,2,5,1457,0,0.493,1441,0.393,0
55,1,2,3,2,1,1,3,3,2,1886,1023,0.708,4233,0.884,0.542
51,1,5,3,1,1,1,6,2,4,5455,1217,0.66,3863,0.811,0.223
51,1,3,2,1,1,1,6,1,3,3025,1912,0.674,4626,0.773,0.632
45,1,5,5,1,3,1,5,3,1,2555,681,0.576,4888,0.814,0.267
49,2,2,2,1,3,1,4,1,3,28142,762,0.982,3676,1.35,0.027
35,2,3,5,1,3,1,2,1,3,17030,1911,0.528,715,0.562,0.112
44,1,3,4,1,2,1,3,1,2,3256,1013,0.988,5079,0.841,0.311
30,2,1,3,1,1,1,3,6,5,2607,1966,0.65,1719,0.607,0.754
42,2,3,1,2,2,2,3,2,3,15069,1843,0.84,3464,0.558,0.122
58,1,3,6,1,1,1,1,3,3,1517,920,0.825,5067,0.865,0.606
49,1,2,3,1,2,1,4,1,1,1438.3,0,0.618,4348,0.646,0
48,2,3,1,2,4,1,3,2,4,19075,0,0.807,2013,0.455,0
33,1,2,1,2,1,1,4,3,4,2431,1846,0.612,4327,0.644,0.759
49,1,1,3,1,1,1,3,4,2,2904,2203,0.796,3848,0.692,0.759
54,1,3,3,1,1,1,6,2,2,3796,2396,0.569,2069,0.742,0.631
54,1,2,1,1,2,1,5,3,0,1854,1528,0.444,1307,0.393,0.824
65,1,1,3,2,1,1,3,2,3,4182,0,0.691,4046,0.629,0
44,1,2,2,2,1,1,3,3,3,1506,168,0.671,2312,0.467,0.112
48,1,3,3,2,2,1,6,2,2,2545,1894,0.911,4660,0.789,0.744
60,2,1,2,1,1,1,5,1,4,2661,1466,0.631,1354,0.316,0.551
42,1,3,1,1,1,1,2,3,3,5505,2517,0.729,2272,0.448,0.457
39,2,1,2,1,4,1,6,3,0,5746,1829,0.649,1562,0.913,0.318
45,2,1,1,2,4,1,3,1,3,6022,1433,0.955,3433,0.943,0.238
48,1,4,3,2,2,1,4,3,0,2231,0,0.712,3946,1.286,0
53,2,1,3,1,5,1,4,4,2,23958,2517,0.702,2777,0.552,0.105
38,1,2,4,1,2,1,5,1,3,4693,634,0.909,4460,0.837,0.135
50,1,4,4,2,1,1,1,3,1,2446,1763,0.598,4310,0.875,0.721
56,1,3,2,1,1,1,6,3,4,2865,2022,0.547,3441,0.65,0.706
35,1,2,2,1,2,1,3,2,4,4319,1151,0.594,1852,0.424,0.266
51,1,0,3,1,2,1,1,3,2,19387,810,0.746,7604,0.642,0.042
44,1,3,6,1,1,1,6,1,3,7222,0,0.685,920,0.5,0
54,1,0,3,1,1,1,6,3,1,2945,2206,0.983,1503,0.842,0.749
49,2,2,2,1,4,1,5,2,1,5536,756,0.635,3918,0.628,0.137
56,2,3,4,1,5,1,6,2,2,17539,2517,0.743,1220,0.765,0.144
35,2,3,4,1,4,1,3,3,2,2259,1776,1.292,1790,0.824,0.786
38,1,2,4,2,1,1,4,1,2,6899,0,0.771,3848,0.69,0
64,1,1,4,1,1,1,3,1,2,6167,0,0.422,1648,0.536,0
41,1,3,4,2,2,1,5,0,2,2577,1582,0.697,4734,0.596,0.614
39,2,4,5,1,5,1,6,3,3,8700,1742,0.454,2306,0.613,0.2
26,2,0,1,2,4,1,3,3,3,7102,0,0.537,2411,0.281,0
37,2,2,2,2,4,1,6,1,4,14575,0,1.251,3444,0.702,0
39,2,1,3,2,3,1,4,2,1,6018,0,0.703,4355,0.857,0
47,2,4,2,1,3,1,5,3,3,2888,0,0.717,4345,0.786,0
36,1,1,3,1,1,1,6,1,3,2611,537,0.848,5121,0.804,0.206
51,2,2,2,2,3,1,6,1,3,9854,1886,0.921,3912,0.949,0.191
35,2,4,4,1,1,1,3,3,3,2311,1222,0.674,4730,0.745,0.529
49,2,5,4,1,3,1,3,2,2,29219,0,0.77,4575,0.68,0
51,2,1,3,2,3,1,3,1,4,11373,1319,0.693,1976,0.75,0.116
48,1,5,3,1,1,1,3,2,3,2364,1619,0.585,3230,0.711,0.685
37,1,1,3,2,1,1,6,3,3,9661,0,0.926,2825,0.818,0
32,2,0,5,2,2,1,1,1,3,4015,0,1.045,8363,0.806,0
54,1,1,3,1,1,1,3,2,4,2720,1694,0.843,5103,0.761,0.623
57,1,3,2,1,2,1,6,1,0,8362,0,0.528,1175,0.464,0
47,1,2,3,2,1,1,5,3,1,2289,1611,0.648,4817,0.75,0.704
32,1,0,3,2,1,1,1,2,1,4445,1080,0.84,5373,0.776,0.243
45,1,5,1,2,1,1,5,1,0,8694,961,0.551,1753,0.441,0.111
39,1,3,2,2,2,1,3,3,3,2366,1927,0.631,3659,0.833,0.814
50,2,2,3,2,3,1,2,3,1,24533,1813,0.745,8436,0.878,0.074
37,2,3,6,2,4,1,6,1,3,5924,1023,0.765,3305,0.778,0.173
55,2,2,3,2,4,1,2,1,1,17540,1337,0.734,14244,0.6,0.076
26,2,0,4,2,1,1,4,1,2,1934,1070,0.448,2334,0.452,0.553
36,1,2,3,1,1,1,3,2,1,2754,1798,0.769,3937,0.628,0.653
40,1,3,4,3,2,1,2,2,3,9243,2019,0.707,7841,0.608,0.218
55,1,0,3,1,1,1,1,1,3,2596,1929,0.609,4726,0.812,0.743
43,1,1,4,2,1,1,3,2,2,3342,2517,0.977,5848,0.8,0.753
46,2,2,4,3,3,1,3,3,3,2770,1286,1.068,2920,0.721,0.464
51,2,2,1,1,5,1,3,3,0,24221,1707,0.816,1678,0.538,0.07
47,2,2,5,2,4,1,1,3,2,17575,618,0.917,15473,0.684,0.035
50,1,3,1,1,2,1,4,3,3,1844,1388,0.901,5056,0.8,0.753
44,1,2,2,1,2,1,2,2,3,7244,2031,0.724,7925,0.5,0.28
56,1,3,3,2,2,4,2,3,2,34516,0,0.887,8416,0.632,0
45,1,4,3,1,1,1,3,4,3,4908,0,0.993,827,0.75,0
38,2,1,1,1,3,1,3,2,3,3946,2375,0.921,1646,0.536,0.602
37,2,4,5,1,2,1,5,1,4,6859,1766,1.186,3045,0.697,0.257
38,2,3,4,2,3,1,3,3,2,1438.3,0,0.399,1585,0.455,0
40,2,4,1,1,3,1,3,3,2,2165,1465,0.622,3672,0.73,0.677
59,1,0,3,2,1,1,3,3,3,2533,2076,0.738,3816,0.829,0.82
53,2,1,1,1,3,1,4,1,3,3074,2390,0.421,1377,0.583,0.777
44,1,4,3,2,1,1,6,3,4,1438.3,170,0.889,2527,0.406,0.118
49,2,3,1,2,3,1,3,2,0,2453,1534,0.785,4185,0.784,0.625
40,1,4,3,2,1,1,4,4,3,1964,1811,0.69,4699,0.841,0.922
43,2,3,1,2,4,4,4,3,3,34516,1774,0.667,13966,0.667,0.051
30,2,1,2,1,1,1,1,3,1,3789,1782,0.85,15670,0.785,0.47
49,1,1,3,3,1,1,2,3,2,1838,0,0.65,5156,0.895,0
40,2,2,1,1,2,1,6,1,2,6500,2025,0.656,4738,0.673,0.312
49,1,5,1,1,2,1,5,2,1,11115,1292,0.797,3956,0.609,0.116
50,1,1,3,2,1,1,4,2,3,2081,1235,1.485,1337,1.071,0.593
49,1,3,6,1,1,1,3,4,2,7066,0,0.479,1695,0.31,0
43,2,4,4,1,4,1,3,5,4,6231,0,1.054,1448,0.875,0
54,1,2,1,1,1,1,6,2,2,2737,2517,0.533,1619,0.48,0.92
47,2,3,1,2,5,1,6,2,4,34516,933,0.946,1804,0.6,0.027
53,1,2,2,2,1,1,6,1,2,3199,0,1.047,4805,0.639,0
53,1,2,2,2,1,1,4,3,1,2973,2517,0.588,4862,0.453,0.847
53,2,1,2,2,3,1,3,2,2,11778,0,0.603,2147,0.375,0
41,1,3,4,1,1,1,2,1,2,2066,1542,0.71,4887,0.617,0.746
37,2,5,5,1,3,1,2,1,2,16730,1956,0.675,1740,0.536,0.117
49,1,1,5,3,2,1,6,5,2,2597,1871,0.899,3637,0.725,0.72
55,1,3,1,2,2,1,5,1,2,3187,1437,0.79,4511,0.822,0.451
53,2,2,2,1,4,1,6,3,3,5619,1310,1.276,1816,1.143,0.233
42,2,2,2,2,4,1,4,4,3,3336,1753,0.69,1168,1.25,0.525
30,1,0,1,1,1,1,2,2,2,1621,1046,0.729,5247,0.615,0.645
44,1,3,3,2,1,1,4,1,3,1438.3,0,0.801,4287,0.667,0
56,1,2,2,2,1,1,5,4,2,2423,268,0.804,2516,0.639,0.111
27,1,0,3,2,1,2,3,3,3,10982,2517,0.84,13563,0.732,0.229
64,1,0,1,2,1,1,4,2,3,2294,1582,0.775,3951,0.881,0.69
35,2,3,1,2,2,2,6,3,2,16659,0,1.012,2551,0.609,0
55,1,2,3,2,1,1,6,2,3,3185,1820,0.965,5069,1.025,0.571
47,1,3,3,1,1,1,2,2,2,2154,1628,0.665,4538,0.762,0.756
55,1,2,4,1,1,1,5,2,4,1850,942,0.757,4134,0.625,0.509
46,1,4,3,3,3,1,2,3,1,8110,1549,0.808,8033,0.649,0.191
65,1,1,1,2,3,1,5,2,4,6463,1660,0.995,2336,1.722,0.257
57,1,1,1,2,2,1,3,3,2,3672,886,1.32,1464,0.556,0.241
39,2,4,2,1,4,1,5,3,3,6224,1898,1.103,3014,0.706,0.305
40,1,2,1,2,3,1,4,2,3,4438,1513,0.807,3895,0.829,0.341
53,1,1,1,3,1,1,5,4,3,3424,1333,0.667,4485,0.694,0.389
52,2,0,1,2,4,1,4,2,4,10817,1142,0.722,3889,0.818,0.106
55,1,2,1,1,1,1,3,1,2,4580,1300,0.519,1694,0.7,0.284
57,1,0,3,1,1,1,5,1,4,2376,1515,0.72,3795,0.614,0.638
42,1,4,3,3,3,1,6,3,2,10039,1600,0.7,4685,0.9,0.159
40,2,2,3,2,3,1,2,2,1,15594,1690,0.69,16101,0.608,0.108
51,2,2,1,1,4,1,6,3,4,10824,0,0.962,3700,0.738,0
43,1,4,5,1,1,1,2,3,3,8358,926,0.762,1566,0.542,0.111
46,2,3,3,1,2,1,4,2,4,4707,1121,0.604,3188,0.651,0.238
51,2,1,2,1,5,1,2,3,2,30172,1825,0.8,8879,0.578,0.06
61,2,1,1,1,2,1,6,2,4,2531,2360,0.955,1263,0.591,0.932
55,1,2,4,1,1,1,6,3,4,2967,2129,1.075,2177,0.788,0.718
42,1,1,4,2,3,2,6,2,3,30770,2228,0.712,15998,0.704,0.072
50,2,2,2,1,3,1,6,2,1,16388,2001,0.547,4477,0.66,0.122
47,1,5,2,1,2,1,5,3,2,7061,1813,0.744,1831,0.5,0.257
51,1,4,1,2,1,1,3,2,1,2847,2082,0.787,3672,0.553,0.731
39,1,1,2,2,1,1,6,3,2,2292,1839,0.675,4043,0.674,0.802
36,1,3,3,2,1,1,4,3,0,1558,261,0.775,2424,0.6,0.168
53,2,2,5,1,3,1,4,2,0,29205,1208,0.957,1556,1.048,0.041
57,1,3,1,1,1,1,1,4,2,1759,186,0.756,2705,0.522,0.106
41,2,3,1,1,3,1,3,2,2,9959,1946,0.725,15594,0.676,0.195
48,2,3,5,3,4,1,5,2,1,6243,1331,0.8,3502,1.036,0.213
48,1,2,4,2,1,1,4,4,3,2792,1375,0.854,4364,0.879,0.492
31,1,0,1,1,2,1,4,2,2,2488,0,1.05,4226,0.521,0
53,2,2,3,1,3,1,4,1,3,7181,2517,0.545,1636,0.56,0.351
53,1,2,4,2,3,1,2,3,3,16592,1435,0.76,7642,0.648,0.086
36,1,2,1,1,2,1,5,2,2,8621,1251,0.696,1989,0.48,0.145
30,1,0,1,2,1,1,5,3,3,1574,0,0.582,2560,0.788,0
61,1,1,1,2,2,2,2,3,3,15698,2000,0.749,12980,0.64,0.127
45,1,3,3,1,1,1,6,5,1,2728,0,0.879,4554,0.744,0
65,2,0,3,2,1,1,4,2,2,3226,2073,1.035,3250,0.591,0.643
59,2,2,2,2,3,1,3,2,2,2791,2396,0.889,2658,0.344,0.858
33,2,3,1,1,4,1,5,1,3,1726,1215,1.175,1712,0.548,0.704
46,1,1,3,2,1,1,2,2,1,2029,1074,0.514,4802,0.8,0.529
37,2,3,2,2,5,1,3,2,2,7361,0,0.59,2109,0.571,0
42,2,4,3,2,3,2,2,2,1,34516,2253,0.853,7836,0.603,0.065
39,1,2,3,2,1,1,6,2,4,1923,845,0.587,1670,0.682,0.439
53,2,3,2,1,5,1,6,2,5,4182,741,0.885,1297,1.182,0.177
41,2,3,1,1,2,1,3,3,2,6425,915,0.958,2036,0.692,0.142
45,1,4,3,1,2,1,3,1,3,3111,2290,1.612,1998,0.464,0.736
52,1,2,4,2,1,1,4,3,3,2783,2379,0.912,3897,1,0.855
43,2,4,5,1,3,1,2,5,3,5639,1547,1.087,647,0.364,0.274
55,2,2,2,2,3,1,3,2,2,18022,0,0.823,14485,0.738,0
64,2,0,1,2,1,1,3,2,4,3196,0,0.578,3412,0.674,0
29,1,0,4,1,1,1,2,1,2,3261,2517,0.636,2461,0.742,0.772
50,2,2,4,1,4,1,4,1,2,4743,1687,0.957,3739,0.618,0.356
47,1,3,3,1,1,1,4,5,2,2990,890,0.711,4757,0.837,0.298
35,1,2,3,1,1,1,3,1,3,2664,0,1.071,3135,0.903,0
41,2,1,3,1,4,1,3,2,0,7984,1503,0.797,1734,1.167,0.188
50,1,1,2,1,1,1,5,3,4,1652,1318,0.593,4533,0.533,0.798
47,1,2,2,1,1,1,4,2,2,3139,0,0.728,4892,0.827,0
54,2,4,1,1,3,1,2,3,2,14926,2517,1.996,1576,1.5,0.169
48,1,2,6,1,1,1,4,3,4,2514,2090,0.842,2603,0.606,0.831
63,1,1,3,2,2,1,4,3,1,16312,520,0.806,4366,0.659,0.032
52,2,2,2,1,4,1,5,3,0,14316,1081,0.67,1313,0.636,0.076
54,1,1,4,1,1,2,6,3,4,10797,1252,0.489,1739,0.226,0.116
49,2,2,2,1,4,1,6,3,2,7223,1963,0.852,4127,0.842,0.272
38,1,2,1,2,3,1,2,3,2,14041,2154,1.084,1467,1.417,0.153
51,2,1,3,1,4,1,3,3,1,13731,1375,0.878,14826,0.707,0.1
42,1,3,4,2,3,2,3,2,2,34516,919,0.919,3415,0.756,0.027
